Frame,Time_Sec,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Best_Match_Idx,Algorithm
231,7.70,32.82960189,34.96904392,32.82983398,34.96916962,32.82976151,34.96912766,1.0000,29.38,0,-1,flow_orb
234,7.80,32.82942114,34.96886031,32.82975006,34.96912384,32.82965851,34.96905136,1.0000,46.92,0,-1,flow_orb
237,7.90,32.82930653,34.96875896,32.82964325,34.96904373,32.82955933,34.96897125,1.0000,49.09,0,-1,flow_orb
240,8.00,32.82916885,34.96857986,32.82954025,34.96895981,32.82945633,34.96887207,1.0000,59.15,0,-1,flow_orb
243,8.10,32.82904477,34.96852211,32.82942963,34.96885300,32.82934570,34.96878052,1.0000,56.50,0,-1,flow_orb
246,8.20,32.82885628,34.96837914,32.82931519,34.96875763,32.82921600,34.96867752,1.0000,66.22,0,-1,flow_orb
249,8.30,32.82876645,34.96831248,32.82917786,34.96865082,32.82909012,34.96857834,1.0000,59.30,0,-1,flow_orb
252,8.40,32.82860367,34.96823597,32.82904816,34.96854782,32.82895660,34.96848297,1.0000,60.44,0,-1,flow_orb
255,8.50,32.82844704,34.96819097,32.82890701,34.96844864,32.82881165,34.96839523,1.0000,58.69,0,-1,flow_orb
258,8.60,32.82821842,34.96791039,32.82875824,34.96835709,32.82864761,34.96826553,1.0000,78.00,0,-1,flow_orb
261,8.70,32.82815827,34.96782648,32.82858658,34.96821976,32.82849884,34.96813965,1.0000,64.73,0,-1,flow_orb
264,8.80,32.82810593,34.96776643,32.82843399,34.96809006,32.82836533,34.96802521,1.0000,51.30,0,-1,flow_orb
267,8.90,32.82803643,34.96774862,32.82829285,34.96797180,32.82823944,34.96792603,1.0000,37.84,0,-1,flow_orb
270,9.00,32.82787237,34.96771692,32.82816696,34.96786880,32.82810593,34.96783829,1.0000,36.90,0,-1,flow_orb
273,9.10,32.82772623,34.96764016,32.82802963,34.96778107,32.82796860,34.96775055,1.0000,37.24,0,-1,flow_orb
276,9.20,32.82749250,34.96747848,32.82788467,34.96768951,32.82780457,34.96764755,1.0000,49.58,0,-1,flow_orb
279,9.30,32.82733852,34.96737559,32.82771683,34.96758270,32.82764053,34.96754074,0.9933,48.01,0,-1,flow_orb
282,9.40,32.82716157,34.96725572,32.82754898,34.96747589,32.82747650,34.96743393,0.8733,49.60,0,-1,flow_orb
285,9.50,32.82706550,34.96723396,32.82738113,34.96736526,32.82732391,34.96734238,0.8333,38.06,0,-1,flow_orb
288,9.60,32.82690408,34.96718132,32.82722473,34.96727371,32.82716751,34.96725845,0.7733,37.15,0,-1,flow_orb
291,9.70,32.82677052,34.96707008,32.82706451,34.96718597,32.82701492,34.96716690,0.7400,35.18,0,-1,flow_orb
294,9.80,32.82657464,34.96701245,32.82690811,34.96709442,32.82685089,34.96707916,0.7067,38.23,0,-1,flow_orb
297,9.90,32.82643671,34.96699710,32.82674026,34.96700668,32.82669067,34.96700287,0.6667,33.81,0,-1,flow_orb
300,10.00,32.82628109,34.96666881,32.82657623,34.96693039,32.82657623,34.96693039,0.6067,43.90,1,-1,flow_orb
303,10.10,32.82615546,34.96664212,32.82646179,34.96685791,32.82646179,34.96685791,0.5933,41.71,1,-1,flow_orb
306,10.20,32.82596554,34.96658936,32.82634735,34.96678543,32.82634735,34.96678543,0.5667,47.78,1,-1,flow_orb
309,10.30,32.82582949,34.96653281,32.82623291,34.96671295,32.82623291,34.96671295,0.5267,49.18,1,-1,flow_orb
312,10.40,32.82576796,34.96608055,32.82611847,34.96664047,32.82576796,34.96608055,0.4000,73.54,1,-1,flow_orb
315,10.50,32.82565181,34.96622480,32.82576752,34.96607971,32.82574081,34.96611404,0.4000,20.66,0,-1,flow_orb
318,10.60,32.82543928,34.96630970,32.82574081,34.96611786,32.82562637,34.96619034,1.0000,39.78,0,-1,flow_orb
321,10.70,32.82528325,34.96624360,32.82561874,34.96619797,32.82551575,34.96621323,1.0000,37.69,0,-1,flow_orb
324,10.80,32.82510835,34.96617446,32.82550049,34.96622086,32.82539368,34.96620941,1.0000,43.96,0,-1,flow_orb
327,10.90,32.82496983,34.96621970,32.82537460,34.96621704,32.82527542,34.96621704,1.0000,45.06,0,-1,flow_orb
330,11.00,32.82474088,34.96605459,32.82524872,34.96622467,32.82513046,34.96618652,1.0000,59.62,0,-1,flow_orb
333,11.10,32.82464013,34.96598289,32.82509613,34.96619034,32.82499695,34.96614456,1.0000,55.77,0,-1,flow_orb
