Step,Actual_Lat,Actual_Lng,Raw_Lat,Raw_Lng,Predicted_Lat,Predicted_Lng,Filtered_Lat,Filtered_Lng,Match_Confidence,Innovation_M,Outlier_Rejected,Raw_Error_M,Filtered_Error_M,Algorithm
46,40.759769,-73.983165,40.759707,-73.983247,40.759777,-73.983147,40.759758,-73.983177,0.287,13.6,0,9.8,1.6,template
47,40.759807,-73.983115,40.758471,-73.984878,40.759792,-73.983131,40.759792,-73.983131,0.117,243.7,1,210.2,2.1,template
48,40.759845,-73.983064,40.759954,-73.982921,40.759827,-73.983086,40.759865,-73.983032,0.086,23.2,0,17.1,3.5,template
49,40.759883,-73.983014,40.759954,-73.982921,40.759907,-73.982979,40.759930,-73.982948,0.244,8.3,0,11.1,7.6,template
50,40.759921,-73.982964,40.759954,-73.982921,40.759975,-73.982887,40.759964,-73.982903,0.551,4.5,0,5.1,7.0,template
51,40.759959,-73.982913,40.759954,-73.982921,40.760006,-73.982841,40.759975,-73.982887,0.860,10.6,0,0.9,2.8,template
52,40.759997,-73.982863,40.759954,-73.982921,40.760014,-73.982841,40.759991,-73.982872,0.460,11.1,0,6.9,1.1,template
53,40.760035,-73.982813,40.759954,-73.982921,40.760021,-73.982834,40.760006,-73.982857,0.177,12.3,0,12.9,5.0,template
54,40.760074,-73.982762,40.759460,-73.983573,40.760033,-73.982819,40.760033,-73.982819,0.158,105.5,1,96.7,6.6,template
55,40.760112,-73.982712,40.758966,-73.984225,40.760059,-73.982780,40.760059,-73.982780,0.082,201.7,1,180.4,8.2,template
56,40.760150,-73.982662,40.760201,-73.982595,40.760086,-73.982742,40.760155,-73.982651,0.310,20.8,0,8.0,1.1,template
